date,code,year,month,day,rcc,gcc
2019-09-17 00:00:00,jir011,2019,9,17,0.342969831092467,0.3906766337431667
2019-09-17 00:00:00,jir011,2019,9,17,0.3413474345790285,0.3848363117529259
2019-09-17 00:00:00,jir011,2019,9,17,0.3214758250470876,0.3579095898497594
2019-09-17 00:00:00,jir011,2019,9,17,0.2836179075890266,0.3355452535031613
2019-09-17 00:00:00,jir011,2019,9,17,0.2970218128722677,0.338397575385816
2019-09-18 00:00:00,jir011,2019,9,18,0.3318355272049781,0.336812396447523
2019-09-18 00:00:00,jir011,2019,9,18,0.3379753863594615,0.3403243734722738
2019-09-18 00:00:00,jir011,2019,9,18,0.2999560494129361,0.3447029820799224
2019-09-18 00:00:00,jir011,2019,9,18,0.3139166367605973,0.3733402018977136
2019-09-18 00:00:00,jir011,2019,9,18,0.3173359600491976,0.371919092557348
2019-09-18 00:00:00,jir011,2019,9,18,0.3450157501301228,0.386852842200947
2019-09-18 00:00:00,jir011,2019,9,18,0.3466568141362136,0.3889809898460638
2019-09-18 00:00:00,jir011,2019,9,18,0.3366286647102293,0.3782127502039574
2019-09-18 00:00:00,jir011,2019,9,18,0.3294126633543588,0.3614818194701064
2019-09-18 00:00:00,jir011,2019,9,18,0.2835252404248876,0.3411439384433155
2019-09-18 00:00:00,jir011,2019,9,18,0.2903043570986513,0.3420217785548509
2019-09-19 00:00:00,jir011,2019,9,19,0.331532700188614,0.3348546309794068
2019-09-19 00:00:00,jir011,2019,9,19,0.3008585493692393,0.3395385585457552
2019-09-19 00:00:00,jir011,2019,9,19,0.3100033620586613,0.3649604898431696
2019-09-19 00:00:00,jir011,2019,9,19,0.3317129184359599,0.382282051402281
2019-09-19 00:00:00,jir011,2019,9,19,0.3513040205779853,0.3802339157879694
2019-09-19 00:00:00,jir011,2019,9,19,0.3545804748342256,0.3843173364618832
2019-09-19 00:00:00,jir011,2019,9,19,0.3565958066283149,0.3695494072887837
2019-09-19 00:00:00,jir011,2019,9,19,0.3141760687390079,0.3487426983413461
2019-09-19 00:00:00,jir011,2019,9,19,0.3266080747940065,0.344179936038957
2019-09-19 00:00:00,jir011,2019,9,19,0.3557458113747045,0.3645998423398129
2019-09-20 00:00:00,jir011,2019,9,20,0.3501318314571889,0.3577680533971604
2019-09-20 00:00:00,jir011,2019,9,20,0.3425640831676542,0.344274339469426
2019-09-20 00:00:00,jir011,2019,9,20,0.3505643726998783,0.3639262732817094
2019-09-20 00:00:00,jir011,2019,9,20,0.3480545595149643,0.3629425632711202
2019-09-20 00:00:00,jir011,2019,9,20,0.3462028342494656,0.3704559601018621
2019-09-20 00:00:00,jir011,2019,9,20,0.3476723544318708,0.3544274536884021
2019-09-20 00:00:00,jir011,2019,9,20,0.3411374445325701,0.3541159809747405
2019-09-20 00:00:00,jir011,2019,9,20,0.3467720566630933,0.3624259525917672
2019-09-20 00:00:00,jir011,2019,9,20,0.3509484044384719,0.3611371551844394
2019-09-20 00:00:00,jir011,2019,9,20,0.3457918829441935,0.3558958305747239
2019-09-20 00:00:00,jir011,2019,9,20,0.3471561900628016,0.3530204327767864
2019-09-21 00:00:00,jir011,2019,9,21,0.3411808924442222,0.354257807167033
2019-09-21 00:00:00,jir011,2019,9,21,0.3390523901609639,0.3522587059835566
2019-09-21 00:00:00,jir011,2019,9,21,0.3373471826288112,0.3475892749605959
2019-09-21 00:00:00,jir011,2019,9,21,0.343818108841412,0.355704259683295
2019-09-21 00:00:00,jir011,2019,9,21,0.3465066361492951,0.3600779489347913
2019-09-21 00:00:00,jir011,2019,9,21,0.3441111223285016,0.3603077588248371
2019-09-21 00:00:00,jir011,2019,9,21,0.3429179588095524,0.3624384859488561
2019-09-21 00:00:00,jir011,2019,9,21,0.3423533098380413,0.3591904353924839
2019-09-21 00:00:00,jir011,2019,9,21,0.3383312263338349,0.3507383685923018
2019-09-21 00:00:00,jir011,2019,9,21,0.3401716104121438,0.3520532424358251
2019-09-21 00:00:00,jir011,2019,9,21,0.3390402204749336,0.3554187338068187
2019-09-22 00:00:00,jir011,2019,9,22,0.3422854123324715,0.3532975546325693
2019-09-22 00:00:00,jir011,2019,9,22,0.3403877742668731,0.3536195864873749
2019-09-22 00:00:00,jir011,2019,9,22,0.3402271457656955,0.3505576158239424
2019-09-22 00:00:00,jir011,2019,9,22,0.3402813177234898,0.3501919965745228
2019-09-22 00:00:00,jir011,2019,9,22,0.3385043633696886,0.3487000224667225
2019-09-22 00:00:00,jir011,2019,9,22,0.3435983992846693,0.3541367071048775
2019-09-22 00:00:00,jir011,2019,9,22,0.3354250914814441,0.3392684865648412
2019-09-22 00:00:00,jir011,2019,9,22,0.3348449006665022,0.3418084876093437
2019-09-22 00:00:00,jir011,2019,9,22,0.3354687014914737,0.3401958121989854
2019-09-22 00:00:00,jir011,2019,9,22,0.340188243661405,0.3489368623736894
2019-09-23 00:00:00,jir011,2019,9,23,0.3469308154525006,0.3570917217675634
2019-09-23 00:00:00,jir011,2019,9,23,0.3397705510844011,0.3583673833731242
2019-09-23 00:00:00,jir011,2019,9,23,0.3283662455511461,0.3476027615729375
2019-09-23 00:00:00,jir011,2019,9,23,0.3559414917018392,0.3655969934091556
2019-09-23 00:00:00,jir011,2019,9,23,0.3519617682562901,0.3553444575445754
2019-09-23 00:00:00,jir011,2019,9,23,0.3530667813006155,0.3568027332489559
2019-09-23 00:00:00,jir011,2019,9,23,0.3406866446694641,0.3612871130567969
2019-09-23 00:00:00,jir011,2019,9,23,0.3625953714497499,0.3695491581235561
2019-09-23 00:00:00,jir011,2019,9,23,0.3584765914338882,0.3692048223204109
2019-09-23 00:00:00,jir011,2019,9,23,0.3267763219628748,0.3515584229278241
2019-09-24 00:00:00,jir011,2019,9,24,0.2998589874855185,0.3424880627164715
2019-09-24 00:00:00,jir011,2019,9,24,0.3139527791461208,0.368064642562347
2019-09-24 00:00:00,jir011,2019,9,24,0.2951662459249945,0.3534722035335493
2019-09-24 00:00:00,jir011,2019,9,24,0.3354577754477078,0.3894285415913028
2019-09-24 00:00:00,jir011,2019,9,24,0.3411712675689446,0.3759614697643077
2019-09-24 00:00:00,jir011,2019,9,24,0.3284308735223066,0.3502506385766749
2019-09-24 00:00:00,jir011,2019,9,24,0.3359359617726308,0.3493177644765343
2019-09-24 00:00:00,jir011,2019,9,24,0.317217576951496,0.3308088255448656
2019-09-24 00:00:00,jir011,2019,9,24,0.3138478808447079,0.3287553903210757
2019-09-25 00:00:00,jir011,2019,9,25,0.3392841401542422,0.3377796134213258
2019-09-25 00:00:00,jir011,2019,9,25,0.3267855059831848,0.3349549386723162
2019-09-25 00:00:00,jir011,2019,9,25,0.3372621719667737,0.3493437739846055
2019-09-25 00:00:00,jir011,2019,9,25,0.3484911448535503,0.3698158696189298
2019-09-25 00:00:00,jir011,2019,9,25,0.3412368362011205,0.3580061767656102
2019-09-25 00:00:00,jir011,2019,9,25,0.3307904134126017,0.3515499601398675
2019-09-25 00:00:00,jir011,2019,9,25,0.3324563725534956,0.3512493734064973
2019-09-25 00:00:00,jir011,2019,9,25,0.3392053799316439,0.3477412833303754
2019-09-25 00:00:00,jir011,2019,9,25,0.3308028674097451,0.3369686447462747
2019-09-25 00:00:00,jir011,2019,9,25,0.3258775770201788,0.334546497907225
2019-09-26 00:00:00,jir011,2019,9,26,0.3450317672341145,0.3354732793466717
2019-09-26 00:00:00,jir011,2019,9,26,0.340164484725417,0.3349504654485131
2019-09-26 00:00:00,jir011,2019,9,26,0.3229115542825718,0.3396365544169839
2019-09-26 00:00:00,jir011,2019,9,26,0.3190143893045303,0.3415278003263127
2019-09-26 00:00:00,jir011,2019,9,26,0.3325192811868027,0.3525717305131918
2019-09-26 00:00:00,jir011,2019,9,26,0.3519722283789737,0.364074611628348
2019-09-26 00:00:00,jir011,2019,9,26,0.3401228396519015,0.3529125950661546
2019-09-26 00:00:00,jir011,2019,9,26,0.3286404077516001,0.3472328152952646
2019-09-26 00:00:00,jir011,2019,9,26,0.3351737737044786,0.3449853649496107
2019-09-26 00:00:00,jir011,2019,9,26,0.3345041316252744,0.3426235424112687
2019-09-26 00:00:00,jir011,2019,9,26,0.327878703062024,0.339612030482977
2019-09-27 00:00:00,jir011,2019,9,27,0.3319444800491431,0.3405416405992266
2019-09-27 00:00:00,jir011,2019,9,27,0.3438094736223729,0.3494634229929537
2019-09-27 00:00:00,jir011,2019,9,27,0.3278876848903267,0.3394290208200011
2019-09-27 00:00:00,jir011,2019,9,27,0.3371568569561216,0.3593141068874269
2019-09-27 00:00:00,jir011,2019,9,27,0.3506931883102138,0.3760462725791402
2019-09-27 00:00:00,jir011,2019,9,27,0.3513572102362267,0.357010462582331
2019-09-27 00:00:00,jir011,2019,9,27,0.3467221341429691,0.3525615500558019
2019-09-27 00:00:00,jir011,2019,9,27,0.3411833580473952,0.3513942785638256
2019-09-27 00:00:00,jir011,2019,9,27,0.3503390675796503,0.3558892205237384
2019-09-27 00:00:00,jir011,2019,9,27,0.3383463341906131,0.34621864822608
2019-09-27 00:00:00,jir011,2019,9,27,0.3336876349813433,0.338861104703823
2019-09-28 00:00:00,jir011,2019,9,28,0.3352044528793619,0.3439487072974226
2019-09-28 00:00:00,jir011,2019,9,28,0.3447938302054785,0.3555777760395017
2019-09-28 00:00:00,jir011,2019,9,28,0.3496196093572164,0.355603470856653
2019-09-28 00:00:00,jir011,2019,9,28,0.3519023731117087,0.3570267749851654
2019-09-28 00:00:00,jir011,2019,9,28,0.354068499126685,0.3578491235886973
2019-09-28 00:00:00,jir011,2019,9,28,0.3530555537911861,0.3575199967603118
2019-09-28 00:00:00,jir011,2019,9,28,0.3483108155953219,0.3571549494676714
2019-09-28 00:00:00,jir011,2019,9,28,0.3362036150341403,0.3409462761167709
2019-09-28 00:00:00,jir011,2019,9,28,0.3406473719897609,0.3432866854234833
2019-09-29 00:00:00,jir011,2019,9,29,0.3420159937149343,0.3414344890552345
2019-09-29 00:00:00,jir011,2019,9,29,0.3521544873968018,0.3644311171597221
2019-09-29 00:00:00,jir011,2019,9,29,0.3499229258477418,0.3603684747451912
2019-09-29 00:00:00,jir011,2019,9,29,0.3498868277964753,0.3696264175720589
2019-09-29 00:00:00,jir011,2019,9,29,0.3210731791622432,0.3482414188877845
2019-09-29 00:00:00,jir011,2019,9,29,0.3362104568004319,0.3535852099797124
2019-09-29 00:00:00,jir011,2019,9,29,0.3279663731435131,0.3537709322485108
2019-09-29 00:00:00,jir011,2019,9,29,0.320758758567201,0.3409386743841264
2019-09-29 00:00:00,jir011,2019,9,29,0.3196494993267978,0.3356084028105057
2019-09-29 00:00:00,jir011,2019,9,29,0.2974328106582018,0.3327159683992151
2019-09-30 00:00:00,jir011,2019,9,30,0.3345378264159807,0.3346601817983652
2019-09-30 00:00:00,jir011,2019,9,30,0.3365212451336898,0.3353331696670237
2019-09-30 00:00:00,jir011,2019,9,30,0.3293461795566115,0.3348522490390317
2019-09-30 00:00:00,jir011,2019,9,30,0.3393336900400941,0.3507800946893182
2019-09-30 00:00:00,jir011,2019,9,30,0.3543393671892654,0.3688022901555148
2019-09-30 00:00:00,jir011,2019,9,30,0.3469360761625897,0.3530807788990884
2019-09-30 00:00:00,jir011,2019,9,30,0.3522599379240438,0.3502134894167851
2019-09-30 00:00:00,jir011,2019,9,30,0.3453068193984029,0.3479754380516335
2019-09-30 00:00:00,jir011,2019,9,30,0.3631274105389893,0.3602719701573065
2019-09-30 00:00:00,jir011,2019,9,30,0.3534250244679864,0.3535587267872347
2019-09-30 00:00:00,jir011,2019,9,30,0.3522730746224897,0.347784188658412
2019-08-01 00:00:00,jir011,2019,8,1,0.3289094628025272,0.3848256520670485
2019-08-01 00:00:00,jir011,2019,8,1,0.2863488913118323,0.348189316357156
2019-08-01 00:00:00,jir011,2019,8,1,0.3255784723223701,0.3999889947404774
2019-08-01 00:00:00,jir011,2019,8,1,0.3339986217943904,0.3958319735449704
2019-08-01 00:00:00,jir011,2019,8,1,0.3464306626019348,0.3929059116954065
2019-08-01 00:00:00,jir011,2019,8,1,0.3425916887354543,0.3978488662478854
2019-08-01 00:00:00,jir011,2019,8,1,0.3398480038006393,0.3717547322413606
2019-08-01 00:00:00,jir011,2019,8,1,0.3582452422806869,0.3965564036887192
2019-08-01 00:00:00,jir011,2019,8,1,0.3303632994477324,0.3864588415920599
2019-08-01 00:00:00,jir011,2019,8,1,0.3316347958759502,0.3632601459385283
2019-08-01 00:00:00,jir011,2019,8,1,0.3099181543150023,0.3637633177469931
2019-08-02 00:00:00,jir011,2019,8,2,0.3276420278361774,0.3788744918249182
2019-08-02 00:00:00,jir011,2019,8,2,0.2849307022223434,0.3419413733645163
2019-08-02 00:00:00,jir011,2019,8,2,0.3353002588796164,0.3594264159135338
2019-08-02 00:00:00,jir011,2019,8,2,0.3325842190439983,0.367926537008402
2019-08-02 00:00:00,jir011,2019,8,2,0.3502460234686045,0.3971278945089641
2019-08-02 00:00:00,jir011,2019,8,2,0.349316354695433,0.3812479196071263
2019-08-02 00:00:00,jir011,2019,8,2,0.3501520690330597,0.3792857738489484
2019-08-02 00:00:00,jir011,2019,8,2,0.3428351106390604,0.3812994162136299
2019-08-02 00:00:00,jir011,2019,8,2,0.3207499395990512,0.3639245735414553
2019-08-02 00:00:00,jir011,2019,8,2,0.3274301414986864,0.3518517270153196
2019-08-02 00:00:00,jir011,2019,8,2,0.3093150428538753,0.3620262306637412
2019-08-03 00:00:00,jir011,2019,8,3,0.3270226122484134,0.3600306138081318
2019-08-03 00:00:00,jir011,2019,8,3,0.3260220732667564,0.3610380661107142
2019-08-03 00:00:00,jir011,2019,8,3,0.3278777069407292,0.3703657747933384
2019-08-03 00:00:00,jir011,2019,8,3,0.3250518298688509,0.3870648141626134
2019-08-03 00:00:00,jir011,2019,8,3,0.3349437201278506,0.3972831172772091
2019-08-03 00:00:00,jir011,2019,8,3,0.3423892057184733,0.400841987648687
2019-08-03 00:00:00,jir011,2019,8,3,0.3331570501373713,0.3672751236090621
2019-08-03 00:00:00,jir011,2019,8,3,0.3508284749582608,0.3929476416602531
2019-08-03 00:00:00,jir011,2019,8,3,0.3473402939354083,0.3818557781984877
2019-08-03 00:00:00,jir011,2019,8,3,0.3300499991282475,0.3733419929274921
2019-08-03 00:00:00,jir011,2019,8,3,0.3429861340924113,0.3707179974195077
2019-08-04 00:00:00,jir011,2019,8,4,0.3175370028388797,0.3565186797284629
2019-08-04 00:00:00,jir011,2019,8,4,0.3097868102510363,0.3617992899178218
2019-08-04 00:00:00,jir011,2019,8,4,0.3224714659407988,0.3713081690179276
2019-08-04 00:00:00,jir011,2019,8,4,0.3214879184517772,0.3755234144870961
2019-08-04 00:00:00,jir011,2019,8,4,0.3306200354419139,0.3667608509115492
2019-08-04 00:00:00,jir011,2019,8,4,0.3342122210170235,0.3663795915577302
2019-08-04 00:00:00,jir011,2019,8,4,0.3421422974212001,0.3978995680334217
2019-08-04 00:00:00,jir011,2019,8,4,0.3387966698024404,0.3735920080619551
2019-08-04 00:00:00,jir011,2019,8,4,0.3330365393010722,0.3707112031682684
2019-08-04 00:00:00,jir011,2019,8,4,0.3352006581638266,0.3692193610671102
2019-08-04 00:00:00,jir011,2019,8,4,0.3168162331735879,0.3584887834266396
2019-08-05 00:00:00,jir011,2019,8,5,0.3169966988897429,0.3552697687005096
2019-08-05 00:00:00,jir011,2019,8,5,0.3408170295866533,0.3536533605755914
2019-08-05 00:00:00,jir011,2019,8,5,0.3428770879164823,0.3731488422877055
2019-08-05 00:00:00,jir011,2019,8,5,0.3367878570189544,0.3828449813789457
2019-08-05 00:00:00,jir011,2019,8,5,0.3461431947961303,0.393161465030682
2019-08-05 00:00:00,jir011,2019,8,5,0.3350199546102652,0.3690524077124767
2019-08-05 00:00:00,jir011,2019,8,5,0.3282234571309375,0.3550561389092931
2019-08-05 00:00:00,jir011,2019,8,5,0.3379024976571598,0.3755992993452989
2019-08-05 00:00:00,jir011,2019,8,5,0.3480079693613064,0.388805913334963
2019-08-05 00:00:00,jir011,2019,8,5,0.3404462886020318,0.3695197583564965
2019-08-05 00:00:00,jir011,2019,8,5,0.3417198920795785,0.364368741639189
2019-08-06 00:00:00,jir011,2019,8,6,0.3403752485113299,0.3563657818216595
2019-08-06 00:00:00,jir011,2019,8,6,0.3433465426807102,0.3547729875431248
2019-08-06 00:00:00,jir011,2019,8,6,0.3418330929703767,0.3660847363603313
2019-08-06 00:00:00,jir011,2019,8,6,0.3361406942317781,0.3790096729232159
2019-08-06 00:00:00,jir011,2019,8,6,0.34672946098063,0.3727953602027831
2019-08-06 00:00:00,jir011,2019,8,6,0.3485279595012204,0.3739891288211365
2019-08-06 00:00:00,jir011,2019,8,6,0.3516889081642095,0.3728750141271954
2019-08-06 00:00:00,jir011,2019,8,6,0.3547912659006993,0.378980092715946
2019-08-06 00:00:00,jir011,2019,8,6,0.3535734115478544,0.3823182124833035
2019-08-06 00:00:00,jir011,2019,8,6,0.3493288537447527,0.3758934031279864
2019-08-06 00:00:00,jir011,2019,8,6,0.3469314787032508,0.367384327647413
2019-08-07 00:00:00,jir011,2019,8,7,0.3357615312428767,0.3586683997310512
2019-08-07 00:00:00,jir011,2019,8,7,0.3259042779819622,0.3526700983141151
2019-08-07 00:00:00,jir011,2019,8,7,0.327545140821524,0.3757498563530073
2019-08-07 00:00:00,jir011,2019,8,7,0.3332232578295743,0.3831367480326861
2019-08-07 00:00:00,jir011,2019,8,7,0.3417327817221839,0.3560352795460193
2019-08-07 00:00:00,jir011,2019,8,7,0.3544093498195287,0.4008051408110599
2019-08-07 00:00:00,jir011,2019,8,7,0.3453273600411657,0.400802042179645
2019-08-07 00:00:00,jir011,2019,8,7,0.3356987531268808,0.3698522229064152
2019-08-07 00:00:00,jir011,2019,8,7,0.3465218106836577,0.3680324238164886
2019-08-07 00:00:00,jir011,2019,8,7,0.3406940203469168,0.3598508466433749
2019-08-07 00:00:00,jir011,2019,8,7,0.3423406279566658,0.3568798185429551
2019-08-08 00:00:00,jir011,2019,8,8,0.341286103431599,0.3644510019686143
2019-08-08 00:00:00,jir011,2019,8,8,0.3449520294064768,0.364564051778484
2019-08-08 00:00:00,jir011,2019,8,8,0.3438258384275464,0.3676531453362857
2019-08-08 00:00:00,jir011,2019,8,8,0.3407282984815213,0.3523340221634752
2019-08-08 00:00:00,jir011,2019,8,8,0.3554057806729647,0.3901874588831143
2019-08-08 00:00:00,jir011,2019,8,8,0.3596459153067889,0.3879503803762475
2019-08-08 00:00:00,jir011,2019,8,8,0.3501598927749695,0.394939120476692
2019-08-08 00:00:00,jir011,2019,8,8,0.3404758611818854,0.3735391526925416
2019-08-08 00:00:00,jir011,2019,8,8,0.344736278168458,0.3695279865211691
2019-08-08 00:00:00,jir011,2019,8,8,0.337317002139775,0.3649334470219815
2019-08-08 00:00:00,jir011,2019,8,8,0.3320195371212548,0.3725138829957468
2019-08-09 00:00:00,jir011,2019,8,9,0.3373861947896495,0.3539699507063922
2019-08-09 00:00:00,jir011,2019,8,9,0.3432195405326004,0.3505467564200524
2019-08-09 00:00:00,jir011,2019,8,9,0.3450513818128381,0.3645103041865973
2019-08-09 00:00:00,jir011,2019,8,9,0.3459695924000341,0.3865512035882191
2019-08-09 00:00:00,jir011,2019,8,9,0.3343155929194173,0.3867089156103964
2019-08-09 00:00:00,jir011,2019,8,9,0.3474887506069294,0.3792897583163686
2019-08-09 00:00:00,jir011,2019,8,9,0.3396574395341399,0.371477174246212
2019-08-09 00:00:00,jir011,2019,8,9,0.3461643164073981,0.3692083354686308
2019-08-09 00:00:00,jir011,2019,8,9,0.3440353063999984,0.3678788888739852
2019-08-09 00:00:00,jir011,2019,8,9,0.3425445516294059,0.3733042520525224
2019-08-09 00:00:00,jir011,2019,8,9,0.3403058447583074,0.3663124316389395
2019-08-10 00:00:00,jir011,2019,8,10,0.3351589440407342,0.3590006998369988
2019-08-10 00:00:00,jir011,2019,8,10,0.3368980162519182,0.3413156812600667
2019-08-10 00:00:00,jir011,2019,8,10,0.3358410429281468,0.3624295425958703
2019-08-10 00:00:00,jir011,2019,8,10,0.3304823847067875,0.3935354764336806
2019-08-10 00:00:00,jir011,2019,8,10,0.3348665930419382,0.3984437282211285
2019-08-10 00:00:00,jir011,2019,8,10,0.3455338102459657,0.3761257814810518
2019-08-10 00:00:00,jir011,2019,8,10,0.3403166334950288,0.378381845963488
2019-08-10 00:00:00,jir011,2019,8,10,0.3521742101081094,0.3844236253412328
2019-08-10 00:00:00,jir011,2019,8,10,0.3429351417235452,0.3849965891037751
2019-08-10 00:00:00,jir011,2019,8,10,0.3132815290613506,0.3586074721286625
2019-08-10 00:00:00,jir011,2019,8,10,0.3251368620528663,0.3521177123736294
2019-08-11 00:00:00,jir011,2019,8,11,0.3495484623610183,0.3656719015088481
2019-08-11 00:00:00,jir011,2019,8,11,0.3407449616964808,0.3505933381939631
2019-08-11 00:00:00,jir011,2019,8,11,0.3496758344996626,0.3726281507800513
2019-08-11 00:00:00,jir011,2019,8,11,0.3314244059676648,0.3481670504689109
2019-08-11 00:00:00,jir011,2019,8,11,0.345043611430778,0.3702852638620018
2019-08-11 00:00:00,jir011,2019,8,11,0.3500438547258099,0.3792331862598123
2019-08-11 00:00:00,jir011,2019,8,11,0.3580300023798201,0.3882034038978084
2019-08-11 00:00:00,jir011,2019,8,11,0.3454887252382126,0.3747724410964281
2019-08-11 00:00:00,jir011,2019,8,11,0.3549495757994488,0.3827798121395618
2019-08-11 00:00:00,jir011,2019,8,11,0.3482125930293898,0.3758691467748611
2019-08-11 00:00:00,jir011,2019,8,11,0.3413052035441869,0.3648955427694966
2019-08-12 00:00:00,jir011,2019,8,12,0.3386668531177585,0.3607294410497738
2019-08-12 00:00:00,jir011,2019,8,12,0.3328301324695288,0.3416402239988503
2019-08-12 00:00:00,jir011,2019,8,12,0.3345153193190227,0.3462367558608465
2019-08-12 00:00:00,jir011,2019,8,12,0.3343647695802677,0.3506689957390231
2019-08-12 00:00:00,jir011,2019,8,12,0.3408304569205817,0.3690446663617081
2019-08-12 00:00:00,jir011,2019,8,12,0.3338892421370539,0.344342418834508
2019-08-12 00:00:00,jir011,2019,8,12,0.3323832568560914,0.3439400166682645
2019-08-12 00:00:00,jir011,2019,8,12,0.3487625192453482,0.3727814758929922
2019-08-12 00:00:00,jir011,2019,8,12,0.3496965785731008,0.3714424936116536
2019-08-12 00:00:00,jir011,2019,8,12,0.3569980613777937,0.3916551794496296
2019-08-12 00:00:00,jir011,2019,8,12,0.3454861588826146,0.3648828236157951
2019-08-13 00:00:00,jir011,2019,8,13,0.3483755870979999,0.3753712695666062
2019-08-13 00:00:00,jir011,2019,8,13,0.3359072981654888,0.3428271271765807
2019-08-13 00:00:00,jir011,2019,8,13,0.3505427243136991,0.374928784277057
2019-08-13 00:00:00,jir011,2019,8,13,0.3403841559646497,0.368728328148057
2019-08-13 00:00:00,jir011,2019,8,13,0.3457788543050125,0.3784858209230831
2019-08-13 00:00:00,jir011,2019,8,13,0.3409955059582226,0.3665207738763854
2019-08-13 00:00:00,jir011,2019,8,13,0.3411911859372077,0.3987657711640103
2019-08-13 00:00:00,jir011,2019,8,13,0.3453628301087986,0.3855124062593789
2019-08-13 00:00:00,jir011,2019,8,13,0.3563547841098882,0.3883364913431327
2019-08-13 00:00:00,jir011,2019,8,13,0.3299223762368123,0.3589493245664344
2019-08-13 00:00:00,jir011,2019,8,13,0.3522162602047168,0.3682202927978585
2019-08-14 00:00:00,jir011,2019,8,14,0.3415588180931456,0.3472307372429439
2019-08-14 00:00:00,jir011,2019,8,14,0.3479462497004804,0.3617170607131474
2019-08-14 00:00:00,jir011,2019,8,14,0.3493857068686185,0.3637154607841292
2019-08-14 00:00:00,jir011,2019,8,14,0.3431207819769666,0.3703576419748642
2019-08-14 00:00:00,jir011,2019,8,14,0.3508380097579202,0.3781313445221848
2019-08-14 00:00:00,jir011,2019,8,14,0.3472706591408016,0.3961197341691822
2019-08-14 00:00:00,jir011,2019,8,14,0.3480416472348142,0.3914430646616718
2019-08-14 00:00:00,jir011,2019,8,14,0.3624283548746179,0.3937252189141672
2019-08-14 00:00:00,jir011,2019,8,14,0.3442275508162988,0.3727230727961717
2019-08-14 00:00:00,jir011,2019,8,14,0.319215001077848,0.3624380473492531
2019-08-14 00:00:00,jir011,2019,8,14,0.3339697501469283,0.3632618897238506
2019-08-15 00:00:00,jir011,2019,8,15,0.3314188364004234,0.3392192469681088
2019-08-15 00:00:00,jir011,2019,8,15,0.3329374454403118,0.3440678208191494
2019-08-15 00:00:00,jir011,2019,8,15,0.3356887148250801,0.3507394138533321
2019-08-15 00:00:00,jir011,2019,8,15,0.3455771237482809,0.369942334488169
2019-08-15 00:00:00,jir011,2019,8,15,0.3482689759724232,0.3717322286986365
2019-08-15 00:00:00,jir011,2019,8,15,0.3460181090372076,0.3633577409493522
2019-08-15 00:00:00,jir011,2019,8,15,0.3399197608495645,0.3471347350833901
2019-08-15 00:00:00,jir011,2019,8,15,0.3361763529282053,0.3486974771019462
2019-08-15 00:00:00,jir011,2019,8,15,0.332014618495657,0.3391217862990905
2019-08-16 00:00:00,jir011,2019,8,16,0.3315696315606095,0.3446482146297137
2019-08-16 00:00:00,jir011,2019,8,16,0.3314758533275576,0.3369373901568427
2019-08-16 00:00:00,jir011,2019,8,16,0.3332432270723499,0.3428273776554495
2019-08-16 00:00:00,jir011,2019,8,16,0.336775225125672,0.352340102559337
2019-08-16 00:00:00,jir011,2019,8,16,0.3410381863111116,0.3643432958224033
2019-08-16 00:00:00,jir011,2019,8,16,0.3406269633946935,0.3587521148143696
2019-08-16 00:00:00,jir011,2019,8,16,0.3438828922415103,0.3539152898610205
2019-08-16 00:00:00,jir011,2019,8,16,0.3571659825678935,0.3852998052471353
2019-08-16 00:00:00,jir011,2019,8,16,0.3442467609751169,0.36613161193223
2019-08-16 00:00:00,jir011,2019,8,16,0.346775161070252,0.3622388776381213
2019-08-16 00:00:00,jir011,2019,8,16,0.3435055925270498,0.3481081560553164
2019-08-17 00:00:00,jir011,2019,8,17,0.3234443615946994,0.3619764092638371
2019-08-17 00:00:00,jir011,2019,8,17,0.3290098127552099,0.3377294676359952
2019-08-17 00:00:00,jir011,2019,8,17,0.3290785298706126,0.3763028816775017
2019-08-17 00:00:00,jir011,2019,8,17,0.3260113497246997,0.3885814735704662
2019-08-17 00:00:00,jir011,2019,8,17,0.3423710622611698,0.3888513659832821
2019-08-17 00:00:00,jir011,2019,8,17,0.3389643722936464,0.4005734691460983
2019-08-17 00:00:00,jir011,2019,8,17,0.345653294464929,0.3822656032957582
2019-08-17 00:00:00,jir011,2019,8,17,0.3484411243641073,0.3767946615956808
2019-08-17 00:00:00,jir011,2019,8,17,0.357252893365338,0.3828391589644169
2019-08-17 00:00:00,jir011,2019,8,17,0.3424501278169728,0.3709950388739483
2019-08-17 00:00:00,jir011,2019,8,17,0.3250598198515246,0.3647891346758622
2019-08-18 00:00:00,jir011,2019,8,18,0.3424343933665487,0.3565634866588267
2019-08-18 00:00:00,jir011,2019,8,18,0.3322417016706266,0.3371313737574622
2019-08-18 00:00:00,jir011,2019,8,18,0.3317078536120662,0.3784948684816954
2019-08-18 00:00:00,jir011,2019,8,18,0.32762053285716,0.3917110149841281
2019-08-18 00:00:00,jir011,2019,8,18,0.3397430599086828,0.3944880641210222
2019-08-18 00:00:00,jir011,2019,8,18,0.3403729164800979,0.3977862263024345
2019-08-18 00:00:00,jir011,2019,8,18,0.3445324750369801,0.397004365603811
2019-08-18 00:00:00,jir011,2019,8,18,0.3501859996712493,0.3918449977886478
2019-08-18 00:00:00,jir011,2019,8,18,0.3309457531186899,0.3393432254426191
2019-08-18 00:00:00,jir011,2019,8,18,0.2821352960856743,0.3363586658531338
